time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-04-07T03:30:41.918Z,-13.3257,-75.2603,81.89,5.1,mww,,68,2.037,0.65,us,us7000h0af,2022-04-08T04:34:11.559Z,"13 km ESE of Cocas, Peru",earthquake,2.8,4.8,0.059,28,reviewed,us,us
2022-04-07T01:17:19.077Z,44.4419,-115.2477,18.06,2.5,ml,,60,0.839,0.48,us,us7000h09u,2022-04-07T14:49:52.540Z,"35 km NW of Stanley, Idaho",earthquake,2.5,10.1,0.055,44,reviewed,us,us
2022-04-07T00:36:53.165Z,14.2585,119.3984,10,5,mb,,110,9.067,0.65,us,us7000h09n,2022-04-07T00:57:11.040Z,"81 km WNW of Cabra, Philippines",earthquake,7.1,1.7,0.056,102,reviewed,us,us
2022-04-07T00:30:35.693Z,34.9314,137.4802,11.51,4.7,mb,,63,0.557,0.79,us,us7000h09l,2022-04-09T07:43:57.880Z,"3 km NNW of Shinshiro, Japan",earthquake,2.2,3.3,0.061,82,reviewed,us,us
2022-04-07T00:03:47.976Z,-9.7009,111.5518,10,4.5,mb,,93,2.047,1.16,us,us7000h09j,2022-04-07T00:30:38.040Z,"179 km SSW of Boyolangu, Indonesia",earthquake,7.3,1.8,0.136,16,reviewed,us,us
2022-04-06T23:29:46.010Z,37.5793333,-118.8656667,3.42,2.89,md,31,54,0.03094,0.02,nc,nc73715206,2022-04-07T04:17:25.114Z,"12km ESE of Mammoth Lakes, CA",earthquake,0.18,0.32,0.149,70,reviewed,nc,nc
2022-04-06T22:01:14.550Z,19.2155,-155.4165,33.48,2.7,ml,54,141,,0.12,hv,hv72975597,2022-04-07T03:16:36.230Z,"6 km ENE of P?hala, Hawaii",earthquake,0.41,0.47,0.107534566717245,28,reviewed,hv,hv
2022-04-06T21:54:51.590Z,28.2462,105.2801,10,4.4,mb,,91,7.002,0.73,us,us7000h08w,2022-04-06T22:18:02.040Z,"60 km ESE of Xunchang, China",earthquake,7.5,1.8,0.123,21,reviewed,us,us
2022-04-06T20:23:50.590Z,19.2105,-155.423666666667,33.57,2.57,ml,54,140,,0.13,hv,hv72975527,2022-04-07T03:23:28.970Z,"5 km E of P?hala, Hawaii",earthquake,0.41,0.5,0.168308795843659,28,reviewed,hv,hv
2022-04-06T19:44:54.026Z,62.193,-152.0202,100.7,2.5,ml,,,,0.44,ak,ak0224f363k2,2022-04-06T20:27:27.040Z,"39 km NW of Skwentna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-04-06T18:42:49.881Z,13.2868,-89.6756,59.09,4.6,mb,,167,0.426,1.35,us,us7000h07k,2022-04-06T19:01:42.763Z,"37 km SSE of Acajutla, El Salvador",earthquake,7.5,6.9,0.053,105,reviewed,us,us
2022-04-06T18:27:10.180Z,19.465,-155.901166666667,5.43,2.53,ml,47,159,,0.22,hv,hv72975462,2022-04-06T21:21:18.690Z,"3 km WNW of Honaunau-Napoopoo, Hawaii",earthquake,0.53,0.35,0.238507332980854,11,reviewed,hv,hv
2022-04-06T18:03:37.212Z,0.7818,97.0106,10,4.8,mb,,143,0.766,0.91,us,us7000h078,2022-04-06T19:49:36.040Z,"187 km SSW of Singkil, Indonesia",earthquake,9.2,1.9,0.073,58,reviewed,us,us
2022-04-06T17:43:25.917Z,61.318,-146.8225,13.3,2.8,ml,,,,1,ak,ak0224f1yyh3,2022-04-06T20:16:30.040Z,"32 km NW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-06T15:56:00.320Z,18.8901666666667,-155.156166666667,6.41,2.76,md,32,267,,0.18,hv,hv72975342,2022-04-07T01:51:51.040Z,"48 km SE of P?hala, Hawaii",earthquake,0.54,0.47,0.0810993502869675,13,reviewed,hv,hv
2022-04-06T15:27:56.472Z,-27.0352,-176.3708,11.31,5.5,mww,,87,2.606,0.68,us,us7000h05d,2022-04-07T17:11:52.040Z,"Kermadec Islands region",earthquake,10.2,4,0.073,18,reviewed,us,us
2022-04-06T13:09:51.990Z,19.8445,-155.7065,22.4,2.65,md,52,124,,0.12,hv,hv72975222,2022-04-07T10:13:39.093Z,"13 km SE of Waikoloa, Hawaii",earthquake,0.34,0.86,0.174461307029209,22,reviewed,hv,hv
2022-04-06T12:46:20.290Z,48.313,-121.54283333333333,0.21,2.89,ml,40,101,0.1325,0.48,uw,uw61819867,2022-04-08T23:40:21.820Z,"7 km NE of Darrington, Washington",earthquake,0.51,1.77,0.1351338393685031,14,reviewed,uw,uw
2022-04-06T12:37:17.241Z,7.1362,94.313,10,4.5,mb,,123,4.75,0.48,us,us7000h04n,2022-04-06T13:00:29.040Z,"176 km NW of Sabang, Indonesia",earthquake,7.8,1.9,0.131,17,reviewed,us,us
2022-04-06T09:22:16.299Z,10.8538,-62.7364,116.4,4.9,mb,,65,1.655,0.7,us,us7000h046,2022-04-06T20:13:01.355Z,"56 km WNW of Güiria, Venezuela",earthquake,8.4,5.2,0.027,432,reviewed,us,us
2022-04-06T08:53:11.154Z,55.1337,-160.4499,10,2.5,ml,,141,0.216,0.6,us,us7000h05c,2022-04-07T06:50:22.040Z,"22 km S of Sand Point, Alaska",earthquake,1.1,2,0.128,8,reviewed,us,us
2022-04-06T06:56:00.631Z,-0.0548,126.6971,61.1,4.7,mb,,78,1.059,0.67,us,us7000h03u,2022-04-06T11:53:19.040Z,"120 km SW of Ternate, Indonesia",earthquake,7.3,6.4,0.073,57,reviewed,us,us
2022-04-06T06:39:01.776Z,51.5845,-174.9888,26.11,2.6,ml,,215,0.707,0.35,us,us7000h05b,2022-04-07T06:30:52.040Z,"87 km SW of Atka, Alaska",earthquake,4.1,12.2,0.115,10,reviewed,us,us
2022-04-06T06:18:20.683Z,37.1211,143.6383,40.76,4.4,mb,,183,4.176,1.36,us,us7000h03q,2022-04-06T08:20:38.040Z,"237 km E of Namie, Japan",earthquake,9.9,7.6,0.179,9,reviewed,us,us
2022-04-06T06:14:05.265Z,12.7549,-88.2774,87.24,4.5,mb,,174,1.148,0.81,us,us7000h03p,2022-04-06T07:37:52.040Z,"53 km SSW of Chirilagua, El Salvador",earthquake,7.3,11,0.156,12,reviewed,us,us
2022-04-06T05:29:44.019Z,7.4319,94.3107,10,5.5,mww,,39,5.366,1.16,us,us7000h035,2022-04-07T05:33:17.869Z,"203 km NNW of Sabang, Indonesia",earthquake,7.7,1.8,0.059,28,reviewed,us,us
2022-04-06T05:20:39.995Z,16.7767,-99.0339,35,4.5,mb,,205,0.9,1.25,us,us7000h033,2022-04-06T17:21:47.578Z,"2 km WNW of La Dicha, Mexico",earthquake,10.3,2,0.035,245,reviewed,us,us
2022-04-06T04:54:04.188Z,37.6483,75.9151,121.72,4,mb,,82,3.705,0.83,us,us7000h02z,2022-04-07T00:04:43.040Z,"144 km SW of Shache, China",earthquake,8.3,12.2,0.173,9,reviewed,us,us
2022-04-06T04:24:57.644Z,2.3793,128.5315,227.5,4.6,mb,,124,1.976,0.8,us,us7000h02u,2022-04-06T23:42:18.040Z,"92 km NE of Tobelo, Indonesia",earthquake,12,9.5,0.157,12,reviewed,us,us
2022-04-06T03:12:12.664Z,26.6848,126.4395,10,5,mb,,71,1.645,0.96,us,us7000h02l,2022-04-06T23:33:51.040Z,"134 km WNW of Naha, Japan",earthquake,7.8,1.9,0.071,64,reviewed,us,us
2022-04-06T03:03:34.105Z,-7.9453,110.5462,151.63,4.8,mb,,50,0.039,0.6,us,us7000h02k,2022-04-06T23:24:35.402Z,"21 km E of Pundong, Indonesia",earthquake,5.6,4,0.065,74,reviewed,us,us
2022-04-06T01:59:23.301Z,40.8035,-127.3489,12.54,3.2,ml,,263,2.487,0.67,us,us7000h02a,2022-04-06T02:09:10.040Z,"261 km W of Ferndale, California",earthquake,10.7,9.4,0.044,68,reviewed,us,us
2022-04-06T00:46:42.390Z,18.7755,-155.240666666667,4.64,2.57,ml,45,273,,0.21,hv,hv72974782,2022-04-06T02:27:20.040Z,"48 km SE of Naalehu, Hawaii",earthquake,0.49,0.52,0.166441919915637,11,reviewed,hv,hv
2022-04-05T23:50:06.465Z,28.2341,105.0889,10,5.2,mb,,30,6.962,0.77,us,us7000h01q,2022-04-06T15:37:48.714Z,"44 km ESE of Xunchang, China",earthquake,3.1,1.8,0.037,239,reviewed,us,us
2022-04-05T23:29:06.363Z,-23.8678,-66.9851,182.13,4.6,mb,,65,1.426,1,us,us7000h01m,2022-04-05T23:57:03.040Z,"78 km WNW of San Antonio de los Cobres, Argentina",earthquake,8.1,6.1,0.116,22,reviewed,us,us
2022-04-05T22:14:19.801Z,-21.0065,-178.2889,548.42,4.3,mb,,160,4.738,0.94,us,us7000h004,2022-04-05T23:14:53.040Z,"Fiji region",earthquake,14.4,8,0.096,31,reviewed,us,us
2022-04-05T21:26:53.998Z,-57.988,-25.4073,33.56,5.7,mww,,23,7.217,0.78,us,us7000gzyq,2022-04-06T21:30:55.160Z,"South Sandwich Islands region",earthquake,8.8,3.1,0.066,22,reviewed,us,us
2022-04-05T20:24:27.752Z,-25.5781,-176.5545,38.05,5.1,mww,,72,3.865,0.78,us,us7000gzyd,2022-04-05T22:20:29.040Z,"south of the Fiji Islands",earthquake,11.4,5.8,0.093,11,reviewed,us,us
2022-04-05T19:02:46.894Z,27.0956,126.5455,10,4,mb,,71,1.562,0.61,us,us7000gzxh,2022-04-06T13:03:44.033Z,"147 km WNW of Ishikawa, Japan",earthquake,4,1.9,0.15,14,reviewed,us,us
2022-04-05T18:41:42.456Z,-24.1751,-67.0345,215.76,4.6,mb,,104,1.607,1.16,us,us7000gzx9,2022-04-05T21:40:37.040Z,"72 km W of San Antonio de los Cobres, Argentina",earthquake,10.3,12.1,0.243,5,reviewed,us,us
2022-04-05T17:01:29.034Z,11.3835,125.8821,56.26,4.6,mb,,97,4.296,0.75,us,us7000gzx4,2022-04-05T19:31:10.040Z,"29 km ENE of Hernani, Philippines",earthquake,9.4,7.6,0.059,91,reviewed,us,us
2022-04-05T16:18:42.513Z,34.8644,26.7051,10,4.4,mb,,179,1.547,0.65,us,us7000gzup,2022-04-05T18:37:40.040Z,"55 km SE of Palekastro, Greece",earthquake,4.2,1.9,0.091,37,reviewed,us,us
2022-04-05T15:03:54.146Z,37.8082,141.6255,54.97,4.8,mww,,96,3.007,0.52,us,us7000gzu9,2022-04-06T14:55:20.966Z,"65 km ENE of Namie, Japan",earthquake,7.7,5.8,0.098,10,reviewed,us,us
2022-04-05T14:33:46.525Z,0.0957,123.5328,122.31,4.4,mb,,88,1.362,0.7,us,us7000gzu5,2022-04-05T15:10:32.040Z,"71 km SE of Gorontalo, Indonesia",earthquake,9.2,6.4,0.087,40,reviewed,us,us
2022-04-05T14:11:20.199Z,-16.7925,-73.0429,66.19,4.1,mb,,148,3.016,0.51,us,us7000gzu1,2022-04-05T14:42:19.040Z,"39 km WSW of El Cardo, Peru",earthquake,7.2,21.9,0.261,4,reviewed,us,us
2022-04-05T13:48:43.237Z,65.0864,-165.6304,4.18,3,ml,,221,0.535,0.46,us,us7000gzu0,2022-04-05T14:19:47.040Z,"39 km ESE of Teller, Alaska",earthquake,9.3,8.4,0.071,26,reviewed,us,us
2022-04-05T13:40:44.120Z,18.8713333333333,-65.4221666666667,51,3.4,md,11,276,,0.16,pr,pr71343483,2022-04-05T16:20:41.047Z,"63 km NNE of Luquillo, Puerto Rico",earthquake,1.77,3.22,0.162555009174835,7,reviewed,pr,pr
2022-04-05T13:09:24.963Z,-27.7658,-69.2251,95.1,4.4,mb,,60,0.911,0.54,us,us7000gztw,2022-04-05T13:45:26.040Z,"117 km ESE of Copiapó, Chile",earthquake,5.8,5.3,0.095,34,reviewed,us,us
2022-04-05T11:33:48.780Z,19.2206666666667,-155.400833333333,33.71,2.91,ml,55,147,,0.13,hv,hv72974122,2022-04-05T20:34:55.930Z,"8 km ENE of P?hala, Hawaii",earthquake,0.38,0.53,0.197197089155472,34,reviewed,hv,hv
2022-04-05T10:17:20.280Z,40.318,-124.3651667,27.46,2.58,md,27,218,0.0342,0.16,nc,nc73714641,2022-04-05T19:51:15.434Z,"7km W of Petrolia, CA",earthquake,0.73,0.48,0.144,29,reviewed,nc,nc
2022-04-05T09:31:50.549Z,1.417,-85.253,10,4.4,mb,,105,5.444,0.65,us,us7000gzta,2022-04-05T09:49:56.040Z,"off the coast of Ecuador",earthquake,5.3,1.9,0.121,20,reviewed,us,us
2022-04-05T08:05:34.920Z,40.1378333,-123.8226667,22.9,2.52,md,28,79,0.04082,0.12,nc,nc73714596,2022-04-05T19:34:16.341Z,"2km N of Redway, CA",earthquake,0.26,0.25,0.092,31,reviewed,nc,nc
2022-04-05T07:23:21.170Z,-41.6953,85.1637,10,4.9,mb,,88,35.369,1.19,us,us7000gzt2,2022-04-05T08:03:43.040Z,"southeast Indian Ridge",earthquake,14.2,1.9,0.117,23,reviewed,us,us
2022-04-05T07:06:22.500Z,17.9563333333333,-67.1101666666667,10.2,2.66,md,10,275,,0.13,pr,pr71343458,2022-04-05T07:29:29.460Z,"7 km WSW of La Parguera, Puerto Rico",earthquake,0.67,0.31,0.0757970750049477,5,reviewed,pr,pr
2022-04-05T06:02:39.840Z,17.9653333333333,-66.8376666666667,14.7,2.74,md,13,187,,0.11,pr,pr71343453,2022-04-05T06:22:50.770Z,"3 km SSW of Indios, Puerto Rico",earthquake,0.52,0.46,0.115180985206025,6,reviewed,pr,pr
2022-04-05T05:26:58.891Z,19.3555,-100.6457,4.25,4.5,mb,,155,0.62,0.75,us,us7000gzsa,2022-04-05T19:13:47.164Z,"17 km WSW of Huanguitío, Mexico",earthquake,4.5,6.2,0.034,257,reviewed,us,us
2022-04-05T04:35:57.730Z,19.1593333333333,-155.466833333333,33.19,2.8,ml,55,95,,0.12,hv,hv72973782,2022-04-06T03:12:07.230Z,"4 km SSE of P?hala, Hawaii",earthquake,0.41,0.52,0.171724489599477,25,reviewed,hv,hv
2022-04-05T04:22:03.576Z,62.8808,-149.114,66.8,2.8,ml,,,,0.65,ak,ak0224d6kfc9,2022-04-06T02:07:16.040Z,"57 km S of Cantwell, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2022-04-05T04:16:59.860Z,19.5783,-64.7533,12,3.83,md,16,316,1.3765,0.26,pr,pr2022095000,2022-04-06T02:01:44.040Z,"138 km N of Cruz Bay, U.S. Virgin Islands",earthquake,9.7,13.74,0.08,6,reviewed,pr,pr
2022-04-05T02:14:29.738Z,-24.1462,-67.3577,213.47,4.2,mb,,71,1.407,0.54,us,us7000gzr7,2022-04-06T01:45:23.040Z,"105 km W of San Antonio de los Cobres, Argentina",earthquake,9.4,9.1,0.186,8,reviewed,us,us
2022-04-05T02:08:44.810Z,19.2433333333333,-155.390333333333,32.25,2.8,ml,57,138,,0.13,hv,hv72973662,2022-04-06T03:05:35.800Z,"10 km ENE of P?hala, Hawaii",earthquake,0.38,0.47,0.220200692494481,25,reviewed,hv,hv
2022-04-05T01:44:08.277Z,1.9403,126.8816,36,5.9,mww,,28,1.257,0.87,us,us7000gzq8,2022-04-06T14:26:43.964Z,"127 km W of Tobelo, Indonesia",earthquake,6.7,1.9,0.063,24,reviewed,us,us
2022-04-05T01:35:33.156Z,-19.4182,-67.4995,224.78,4.5,mb,,60,1.617,0.75,us,us7000gzq6,2022-04-06T00:38:37.040Z,"95 km SW of Challapata, Bolivia",earthquake,7.3,8.6,0.102,28,reviewed,us,us
2022-04-05T01:28:39.099Z,11.8262,-86.3072,125.72,4.4,mb,,147,0.325,0.24,us,us7000gzq5,2022-04-06T00:30:44.040Z,"near the coast of Nicaragua",earthquake,6.1,5.6,0.239,5,reviewed,us,us
2022-04-05T00:16:52.230Z,48.9185,-123.086,18.58,2.69,ml,30,137,0.2007,0.22,uw,uw61819402,2022-04-09T21:17:09.484Z,"7 km S of Point Roberts, Washington",earthquake,0.47,0.92,0.10052180897563434,7,reviewed,uw,uw
2022-04-04T23:38:19.440Z,-28.3179,-175.6183,10,4.9,mb,,184,2.228,0.95,us,us7000gzpw,2022-04-05T00:40:27.040Z,"Kermadec Islands region",earthquake,10.4,2,0.102,30,reviewed,us,us
2022-04-04T22:02:09.844Z,16.855,-61.275,33.28,4.4,mb,,98,0.43,0.7,us,us7000gzpi,2022-04-05T00:34:39.508Z,"49 km NNE of Anse-Bertrand, Guadeloupe",earthquake,3.7,5.6,0.088,37,reviewed,us,us
2022-04-04T21:39:43.292Z,-4.6759,129.3927,213.5,4.4,mb,,92,3.341,0.77,us,us7000gzpf,2022-04-04T22:00:05.040Z,"156 km SSE of Amahai, Indonesia",earthquake,9.2,9.1,0.095,32,reviewed,us,us
2022-04-04T21:16:24.530Z,40.4815,-124.2193333,21.43,2.78,md,27,60,0.05953,0.11,nc,nc73714286,2022-04-06T03:51:48.040Z,"10km WSW of Rio Dell, CA",earthquake,0.3,0.39,0.134,37,reviewed,nc,nc
2022-04-04T20:14:19.367Z,-21.6649,-176.839,174.7,4.6,mb,,103,7.627,0.67,us,us7000gznu,2022-04-04T21:36:47.040Z,"177 km WSW of Haveluloto, Tonga",earthquake,13.5,8.1,0.066,69,reviewed,us,us
2022-04-04T18:33:30.428Z,49.6796,152.9148,214.17,4,mb,,117,4.555,0.9,us,us7000gznb,2022-04-04T20:21:06.040Z,"254 km WSW of Severo-Kuril’sk, Russia",earthquake,11,9.4,0.078,44,reviewed,us,us
2022-04-04T17:57:27.220Z,19.1805,-155.4695,35.14,2.64,md,51,93,,0.12,hv,hv72973327,2022-04-05T02:27:28.230Z,"2 km SSE of P?hala, Hawaii",earthquake,0.43,0.56,0.139689112074751,21,reviewed,hv,hv
2022-04-04T17:56:42.344Z,29.07348633,-97.79641544,6.94514974,2.9,ml,9,80,0.01967734161,0.3,tx,tx2022gphh,2022-04-07T16:57:18.040Z,"21 km S of Nixon, Texas",earthquake,2.459664806,1.566606805,0.3,6,reviewed,tx,tx
2022-04-04T17:49:08.189Z,38.1645,-118.0431,11.6,2.5,ml,19,118.75,0.058,0.1195,nn,nn00836685,2022-04-05T02:40:30.076Z,"25 km SSE of Mina, Nevada",earthquake,,0.7,0.18,7,reviewed,nn,nn
2022-04-04T17:43:24.212Z,36.6223,70.9811,210.37,4.2,mb,,73,0.598,1.04,us,us7000gzmy,2022-04-04T20:06:13.040Z,"29 km SSE of Jurm, Afghanistan",earthquake,8.5,4.1,0.14,14,reviewed,us,us
2022-04-04T17:25:18.690Z,33.9998333,-119.1015,9.32,2.5,ml,61,96,0.1274,0.23,ci,ci39986031,2022-04-05T13:26:31.629Z,"19km SSE of Port Hueneme, CA",earthquake,0.25,0.54,0.161,23,reviewed,ci,ci
2022-04-04T16:06:56.658Z,-17.4861,167.8682,23.6,6,mww,,32,2.125,0.91,us,usd000h551,2022-04-05T16:12:53.964Z,"54 km WNW of Port-Vila, Vanuatu",earthquake,7,3.4,0.046,45,reviewed,us,us
2022-04-04T15:18:57.466Z,-18.9998,-177.4101,513.58,4.8,mb,,115,4.485,0.52,us,us7000gzl6,2022-04-04T15:51:33.040Z,"Fiji region",earthquake,13.4,8.8,0.066,72,reviewed,us,us
2022-04-04T15:18:31.590Z,40.4816667,-124.2186667,21.41,3.8,mw,32,60,0.05997,0.14,nc,nc73714176,2022-04-05T20:23:55.660Z,"10km WSW of Rio Dell, CA",earthquake,0.36,0.36,,4,reviewed,nc,nc
2022-04-04T15:16:46.240Z,40.4871667,-124.2101667,21.4,4.07,mw,32,56,0.06514,0.15,nc,nc73714181,2022-04-09T17:06:55.033Z,"9km W of Rio Dell, CA",earthquake,0.37,0.38,,4,reviewed,nc,nc
2022-04-04T14:20:19.296Z,51.5571,-177.6253,71.89,2.9,ml,,209,0.317,0.26,us,us7000gzmx,2022-04-04T19:28:40.040Z,"77 km WSW of Adak, Alaska",earthquake,8.3,9.6,0.105,12,reviewed,us,us
2022-04-04T14:18:20.651Z,-2.3328,-79.1884,112.19,4.5,mb,,123,0.892,0.34,us,us7000gzky,2022-04-04T14:50:06.040Z,"19 km ENE of La Troncal, Ecuador",earthquake,8.5,9.1,0.381,4,reviewed,us,us
2022-04-04T14:15:30.860Z,18.8078333333333,-155.241,0.38,2.57,md,45,268,,0.23,hv,hv72973172,2022-04-06T02:20:18.600Z,"45 km SE of Naalehu, Hawaii",earthquake,0.85,0.26,0.158192466223233,18,reviewed,hv,hv
2022-04-04T14:13:34.976Z,47.6303,154.1384,29.97,5.4,mww,,75,5.937,0.65,us,us7000gzl0,2022-04-05T14:17:10.939Z,"Kuril Islands",earthquake,9.4,4.1,0.065,23,reviewed,us,us
2022-04-04T13:59:11.182Z,56.3535,-156.6132,20.1,2.9,ml,,,,0.47,ak,ak0224bolx80,2022-04-04T14:52:12.040Z,"110 km E of Chignik, Alaska",earthquake,,1.4,,,automatic,ak,ak
2022-04-04T13:44:15.090Z,17.9543333333333,-66.8596666666667,10.58,2.52,md,8,193,,0.1,pr,pr71343368,2022-04-04T14:43:12.890Z,"4 km SE of Maria Antonia, Puerto Rico",earthquake,0.58,0.54,0.0518282759689619,5,reviewed,pr,pr
2022-04-04T13:29:53.299Z,35.7363,140.0622,52.32,4.8,mb,,97,1.701,0.66,us,us7000gzkp,2022-04-05T10:17:39.015Z,"7 km S of Shiroi, Japan",earthquake,4.1,6.3,0.039,210,reviewed,us,us
2022-04-04T12:00:34.119Z,19.7862,145.4457,154.25,4.6,mb,,65,6.187,0.74,us,us7000gzkb,2022-04-04T12:44:29.040Z,"Maug Islands region, Northern Mariana Islands",earthquake,8.3,5.9,0.042,164,reviewed,us,us
2022-04-04T11:22:13.690Z,18.4843333333333,-65.9316666666667,86.77,2.79,md,17,195,,0.21,pr,pr71343348,2022-04-04T12:23:50.680Z,"8 km NW of Loíza, Puerto Rico",earthquake,1.45,0.74,0.12415301274564,16,reviewed,pr,pr
2022-04-04T10:59:40.290Z,43.1128,27.5157,10,4.5,mb,,38,1.493,0.84,us,us7000gzjr,2022-04-06T08:08:47.405Z,"10 km SE of Provadia, Bulgaria",earthquake,5.5,1.9,0.27,4,reviewed,us,us
2022-04-04T10:52:01.470Z,19.275,-155.386,30.64,2.61,md,55,110,,0.12,hv,hv72973002,2022-04-07T22:11:54.410Z,"12 km NE of P?hala, Hawaii",earthquake,0.36,0.43,0.157568553041395,22,reviewed,hv,hv
2022-04-04T10:29:03.899Z,37.3973,141.6074,30.09,5.4,mww,,68,2.852,1.38,us,us7000gzjc,2022-04-05T10:36:29.067Z,"54 km E of Namie, Japan",earthquake,7.2,3.4,0.06,27,reviewed,us,us
2022-04-04T09:58:56.159Z,-8.1009,117.5709,165.98,4.5,mb,,122,3.403,1.18,us,us7000gzj6,2022-04-05T09:56:47.040Z,"35 km NNE of Pototano, Indonesia",earthquake,8.9,12.6,0.272,4,reviewed,us,us
2022-04-04T09:44:07.740Z,-19.815,-69.2561,111.33,4.2,mb,,120,0.157,0.87,us,us7000gzj4,2022-04-04T11:03:31.040Z,"103 km ENE of Iquique, Chile",earthquake,6.9,5.1,0.215,7,reviewed,us,us
2022-04-04T08:29:49.500Z,18.0208333333333,-66.7543333333333,17.02,2.71,md,31,125,,0.23,pr,pr71343318,2022-04-04T10:13:19.830Z,"1 km ENE of Magas Arriba, Puerto Rico",earthquake,0.38,0.51,0.281042885536829,14,reviewed,pr,pr
2022-04-04T07:23:30.600Z,18.8288333333333,-155.152666666667,7.09,3.29,ml,48,269,,0.15,hv,hv72972882,2022-04-07T13:33:45.267Z,"52 km ESE of Naalehu, Hawaii",earthquake,0.51,0.36,0.153241357471734,41,reviewed,hv,hv
2022-04-04T06:49:07.980Z,18.7935,-155.253,6.59,2.77,ml,50,271,,0.18,hv,hv72972872,2022-04-04T20:36:15.540Z,"45 km SE of Naalehu, Hawaii",earthquake,0.43,0.38,0.170199953181663,10,reviewed,hv,hv
2022-04-04T06:48:13.618Z,-23.0319,170.5388,10,4.7,mb,,114,2.883,0.51,us,us7000gzi8,2022-04-04T07:11:35.040Z,"southeast of the Loyalty Islands",earthquake,10.4,1.9,0.137,16,reviewed,us,us
2022-04-04T06:22:44.590Z,18.759,-155.259166666667,6.87,2.76,md,49,276,,0.2,hv,hv72972862,2022-04-05T00:07:11.960Z,"48 km SE of Naalehu, Hawaii",earthquake,0.5,0.49,0.125761102310258,19,reviewed,hv,hv
2022-04-04T05:17:12.877Z,54.5612,-159.6267,19.6,3.7,ml,,194,0.271,0.6,us,us7000gzhx,2022-04-04T17:34:06.381Z,"south of Alaska",earthquake,7.8,11.3,0.066,30,reviewed,us,us
2022-04-04T05:00:57.500Z,18.748,-155.234833333333,6.24,2.83,md,44,278,,0.14,hv,hv72972837,2022-04-04T20:28:32.310Z,"50 km SE of Naalehu, Hawaii",earthquake,0.45,0.42,0.143588514570972,18,reviewed,hv,hv
2022-04-04T04:39:42.232Z,36.3592,22.0768,35.27,4.6,mb,,117,0.827,0.84,us,us7000gzhn,2022-04-04T05:10:53.040Z,"49 km SSE of Koróni, Greece",earthquake,6.8,6.9,0.061,81,reviewed,us,us
2022-04-04T04:26:24.834Z,-6.686,129.5079,149.73,4.5,mb,,65,2.194,0.78,us,us7000gzhl,2022-04-04T05:00:02.040Z,"Banda Sea",earthquake,8.9,8.1,0.108,25,reviewed,us,us
2022-04-04T04:01:47.085Z,1.7827,127.3132,120.58,4.1,mb,,121,1.005,0.45,us,us7000gzhj,2022-04-04T04:44:58.040Z,"77 km W of Tobelo, Indonesia",earthquake,9.3,7.8,0.166,10,reviewed,us,us
2022-04-04T03:16:58.253Z,10.6172,140.7506,10,5.1,mb,,35,4.994,1.17,us,us7000gzhf,2022-04-04T03:47:01.040Z,"97 km NNE of Fais, Micronesia",earthquake,9.9,1.8,0.042,181,reviewed,us,us
2022-04-04T02:42:54.140Z,36.6421667,-121.2656667,10.35,2.73,md,62,66,0.0503,0.08,nc,nc73713976,2022-04-06T07:59:46.388Z,"16km NW of Pinnacles, CA",earthquake,0.14,0.24,0.142,116,reviewed,nc,nc
2022-04-04T02:26:42.094Z,57.0429,-155.6147,57,2.5,ml,,,,0.63,ak,ak0224bhv5h1,2022-04-04T02:31:34.388Z,"88 km W of Akhiok, Alaska",earthquake,,1.3,,,automatic,ak,ak
2022-04-04T01:50:47.508Z,23.1392,120.5613,13.35,4.4,mb,,89,0.172,1,us,us7000gzh2,2022-04-04T03:27:15.040Z,"10 km E of Yujing, Taiwan",earthquake,4.3,4.2,0.095,32,reviewed,us,us
2022-04-04T00:53:37.215Z,56.4973,-149.5698,10,2.8,ml,,290,2.087,0.44,us,us7000gzgy,2022-04-04T01:22:45.040Z,"206 km SE of Chiniak, Alaska",earthquake,11.7,2,0.054,45,reviewed,us,us
2022-04-04T00:03:31.587Z,-22.4542,169.9229,10,4.6,mb,,117,2.295,0.59,us,us7000gzgv,2022-04-04T00:28:27.040Z,"233 km ESE of Tadine, New Caledonia",earthquake,6.6,2,0.181,9,reviewed,us,us
2022-04-03T23:46:27.056Z,-22.5126,170.0243,10,4.6,mb,,94,2.384,0.63,us,us7000gzgs,2022-04-04T00:14:21.040Z,"245 km ESE of Tadine, New Caledonia",earthquake,9.8,1.9,0.14,15,reviewed,us,us
2022-04-03T23:34:24.650Z,18.0228,-66.7635,15,3.12,md,25,91,0.1251,0.23,pr,pr2022093001,2022-04-04T15:40:30.308Z,"0 km NE of Magas Arriba, Puerto Rico",earthquake,0.33,0.44,0.19,15,reviewed,pr,pr
2022-04-03T23:15:31.949Z,14.0047,-92.4289,35,4.5,mb,,149,2.281,0.89,us,us7000gzgk,2022-04-04T00:46:38.329Z,"61 km SSW of Ocós, Guatemala",earthquake,8.3,2,0.031,316,reviewed,us,us
